judul,isi_berita,tanggal,kategori,url
"Bikers, Ini Loh Cara Tahu Busi Motor Masih Normal Atau Nggak, Bisa Cek Sendiri Kok","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM -- Seperti halnya dengan komponen lain, pemeriksaan terhadap busi penting dilakukan dalam perawatan sepeda motor. Pengecekan mesti dilakukan secara berkala untuk mengetahui apakah busi masih normal atau fungsinya telah menurun. Bila kondisi busi masih baik, maka sepeda motor kita akan melaju dengan normal. Baca juga:  Bukan Cuma Susah Distarter, Ini Performa yang Terjadi Jika Busi Motor yang Anda Pakai Soak Namun jika kondisinya telah rusak, maka laju motor bakalan terganggu. Bisa jalannya tersendat, atau bahkan sama sekali tidak menyala. Nah, untuk mengetahui busi motor kita masih normal atau tidak, sebenarnya kita bisa mengeceknya sendiri. Namun masih banyak yang belum tahu cara mengecek kondisi busi yang masih layak pakai atau tidak.        ""Pengecekan busi pada motor bisa dilihat dari tingkat keausan elektroda,"" buka Diko Oktaviano, ATS & Product Development Assistant Manager PT Nittera Mobility Indonesia produsen busi NGK.       ""Karena kebanyakan busi motor masih menggunakan bahan nikel sehingga kita bisa lihat langsung keausan elektrodamya,"" bebernya.  Elektroda busi yang sudah terkikis menandakan adanya keausan pada busi tersebut. Elektroda tengah busi yang terkikis ini membuat jarak dengan elektroda massa semakin jauh. Loncatan bunga api menjadi lebih jauh dan lama sehingga membuat pembakaran di ruang bakar semakin tidak efektif.  Idealnya, busi motor bisa digunakan efektif sampai 6.000 kilometer. ""Nah jadi kalau kita lihat bagian tengah elektroda sudah aus segera ganti sebelum motor mogok akibat busi mati,"" terang Diko. Keausan juga bisa terjadi pada bagian elektoda massa. Elektroda massa yang aus juga bisa membuat busi motor bermasalah. Jadi, cek bagian elektroda dan elektroda massa untuk tahu busi masih layak pakai atau tidak. Pastikan juga tidak ada keretakan pada bagian busi. (Muhammad Nurul Hidayah) Sumber: GridOto","Tayang: Rabu, 9 Oktober 2024 11:48 WIB",Motor,https://www.tribunnews.com/otomotif/2024/10/09/bikers-ini-loh-cara-tahu-busi-motor-masih-normal-atau-nggak-bisa-cek-sendiri-kok
"Toyota Kartrid Hidrogen, Solusi Baterai Masa Depan Mobil Ramah Lingkungan","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






   Laporan Wartawan Tribunnews.com, Lita Febriani  TRIBUNNEWS.COM - Adopsi kendaraan listrik melambat, membuat langkah Toyota mengembangkan inovasi baru terus dilakukan. Sejumlah teknologi terbaru itu akan tampil di Japan Mobility Show Bizweek 2024. Yang menarik atensi adalah langkah Toyota yang akan memperkenalkan kartrid hidrogen portabel di Jepang untuk pertama kalinya.  Produsen mobil tersebut mampu mengurangi ukuran dan berat tangki hidrogen agar mudah dibawa. Hal ini bertujuan untuk menjadikan hidrogen sebagai sumber energi yang familiar dan aman yang dapat digunakan dalam berbagai situasi sehari-hari. Baca juga:  Nissan akan Fokus Produksi Mobil Hybrid di Thailand Melansir Carscoop, kartrid hidrogen buatan Toyota memiliki sejumlah kegunaan, seperti menyalakan sel bahan bakar untuk menghasilkan listrik atau untuk memasak dengan membakar gas hidrogen. Khusus untuk memasak, Toyota bekerja sama dengan Rinnai Corporation untuk mengembangkan kompor bertenaga hidrogen. Yang lebih menarik, Toyota menyebut kartrid hidrogen dapat digunakan seperti baterai AA raksasa. Perusahaan juga tampaknya melihat kartrid hidrogen portabel sebagai cara untuk memberi daya pada bangunan dan pos terdepan di daerah terpencil. Selain kartrid, Toyota akan memamerkan mobil balap GR Corolla bertenaga hidrogen mereka. Mobil tersebut telah berkompetisi dalam balapan ketahanan sejak tahun 2023. Terakhir, produsen mobil tersebut akan memamerkan sistem penyimpanan energi menyeluruh yang menggunakan baterai, diambil dari kendaraan listrik yang sudah tidak digunakan lagi. Toyota mengatakan berbagai jenis baterai bekas dengan tingkat kerusakan yang berbeda dapat digunakan kembali untuk memaksimalkan kapasitas penyimpanan energi yang tersisa pada setiap baterai. Baterai tersebut akan berkontribusi pada pasokan listrik yang stabil dan penyebaran energi terbarukan yang dikombinasikan dengan tenaga surya, angin, dan sistem pembangkit listrik energi terbarukan lainnya.","Tayang: Rabu, 9 Oktober 2024 10:17 WIB",News,https://www.tribunnews.com/otomotif/2024/10/09/toyota-kartrid-hidrogen-solusi-baterai-masa-depan-mobil-ramah-lingkungan
Bali Jadi Tuan Rumah Munas ke-14 PPMKI Sekaligus Peringati HUT ke-45,"Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Perhimpunan Penggemar Mobil Kuno Indonesia (PPMKI) akan menggelar musyawarah nasional (Munas) ke-14 di Bali, 30 November sampai 1 Desember 2024. Kegiatan ini juga menjadi momen perayaan HUT ke-45 PPMKI yang berdiri pada 13 November 1979. Ketua Pelaksana, Dendi Satrio mengungkapkan menyatakan pihaknya siap menyelenggarakan acara ini. Ia mengatakan, rangkaian acara dimulai pada 30 November di Kebon Vintage Cars dan dilanjutkan touring ke Desa Penglipuran pada 1 Desember dan finish di Black Stone Villa Tegal Besar Klungkung.  “Saya bangga kepada PPMKI Bali yang telah terpilih menjadi penyelenggara dan pastinya sebagai catatan sejarah serta memberikan amanah yang sangat besar ini dengan menugaskan saya. Tentunya saya ingin meminta dukungan kepada teman-teman lainnya untuk memeriahkan acara sehingga acara ini dapat berjalan lancar,"" ujarnya, Selasa (8/10/2024) melalui keterangan tertulis. Ia mengatakan, pada Munas ini akan dilakukan pemilihan ketua umum, wakil ketua, berserta pengurus nasional PPMKI pada periode selanjutnya. Acara ini bakal dihadiri perwakilan pengurus PPMKI dari berbagai daerah di Indonesia. Sementara itu Ketua Pengda PPMKI Bali, Putu Santa Guna berharap Munas ini dapat terpilih kepengurusan yang lebih baik. “Saya harap PPMKI dapat menentukan ketua umum yang  ke depannya dapat membawa PPMKI yang lebih baik lagi."" ""Maka dari itu saya mengundang kehadiran dari perwakilan pengurus daerah (pengda) terdaftar dari PPMKI nasional untuk datang ke Bali,"" ungkapnya. Baca juga:  Ekspor Mobil Korea ke Asia, Uni Eropa dan Afrika Drop di Januari-Agustus, Makin Bergantung Pasar AS PPMKI berharap acara munas ini dapat memberikan benefit jangka panjang kepada komunitas di Bali maupun secara nasional. ""Saya mengharapkan dapat menarik minat masyarakat untuk menggemari mobil-mobil kuno serta bergabung dalam klub maupun komunitas penggemar otomotif."" ""Kami juga berharap dapat banyak dukungan dari berbagai pihak yang terlibat untuk bersama-sama menyukseskan acara ini,"" ungkapnya. Diketahui, Munas ke-13 PPMKI dilaksanakan di Solo pada 2021 silam. Saat itu, Munas tersebut menghasilkan kepengurusan PPMKI periode 2021-2024. (Tribunnews.com)","Tayang: Selasa, 8 Oktober 2024 22:18 WIB",Komunitas,https://www.tribunnews.com/otomotif/2024/10/08/bali-jadi-tuan-rumah-munas-ke-14-ppmki-sekaligus-peringati-hut-ke-45-tahun
"Komunitas Pajero Indonesia Family Tuntaskan Rakornas 2024, Ini 3 Butir Keputusannya","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM, JAKARTA - Komunitas pengguna Mitsubishi Pajero Sport yang mengibarkan nama Pajero Indonesia Family (PIF) sukses menggelar Rapat Koordinasi Nasional (Rakornas) selama tiga hari pada 4-6 Oktober 2024 di Jakarta.  Rakornas dihadiri jajaran pengurus nasional dan chapter PIF termasuk para dewan pendiri untuk merumuskan kebijakan organisasi ke depan dengan menghasilkan sejumlah keputusan penting untuk masa depan PIF.  ""Rakornas dikuti 48 chapter, dan dihadiri sekitar 130 perwakilan dari seluruh Indonesia,” kata Iskandarsyah, Ketua Pelaksana Rakornas PIF dalam keterangan tertulis kepada Tribunnews, Selasa, 8 Oktober 2024.  Baca juga:  Sosok Sunarwan yang Viral Tembak Ban Pajero di Demak, Terungkap Pekerjaannya, Kini Jadi Tersangka Presiden PIF Sumarsono menambahkan, Rakornas kali ini terpisah dari agenda Kopdar Nasional (Kopdarnas). “Kita ingin lebih solid dan berkembang lagi. Dengan memisahkan Rakornas dari Kopdarnas, kita bisa lebih fokus pada perumusan kebijakan strategis,” ujarnya. Dia menjelaskan, Rakornas ini bukan hanya sebagai ajang silaturahmi, tetapi juga sebagai forum penting untuk menentukan arah perkembangan PIF. “Minimal satu tahun ke depan, kita sudah memiliki agendan dan rencana kerja strategis yang harus kita jalankan. Sehingga organisasi PIF makin berkembang dan dicintai anggotanya,” imbuh Akhmad Masun, Sekjen PIF.  ""Rakornas ke-4 PIF di Jakarta, yang merupakan momen penting untuk silaturahmi antar pengurus pusat dan chapter,” kata Sumarsono.  Berikut beberapa hasil Rakornas PIF 2024 untuk satu tahun ke depan:  1. Mengesahkan Program Kerja 2024 (salah satunya merumuskan berbagai program dan kegiatan yang akan dilaksanakan sepanjang tahun 2024 yang tujuan akhirnya adalah mendorong pertumbuhan anggota mencapai target 3000 anggota).  2. Menyempurnakan Peraturan Organisasi yang disesuaikan dengan kebutuhan organisasi saat ini. Yaitu selaras dengan Anggaran Dasar dan Anggaran Rumah Tangga (AD/ART) PIF.  3. Menyiapkan rencana Kopi Darat Nasional (Kopdarnas) yang akan datang, yang diharapkan menjadi momen besar bagi seluruh anggota untuk bertemu dan memperkuat tali persaudaraan.  Dengan diselenggarakannya Rakornas ini, PIF berharap dapat memperkuat komitmen dan konsistensi seluruh anggotanya dalam menjaga semangat kebersamaan. Harapannya, dengan semangat kolaborasi dan komitmen yang tinggi, PIF siap menjadi organisasi hobi otomotif  masa depan yang lebih cerah.","Tayang: Selasa, 8 Oktober 2024 11:43 WIB",Komunitas,https://www.tribunnews.com/otomotif/2024/10/08/komunitas-pajero-indonesia-family-tuntaskan-rakornas-2024-ini-3-butir-keputusannya
"Viral Bocil Ngaku Punya Banyak Mobil Super Mahal, Diduga Anak Bos BUMN","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 Lapora Wartawan Tribunnews.com, Ismoyo TRIBUNNEWS.COM, JAKARTA - Viral sebuah video di jagat maya seorang bocah laki-laki yang memamerkan koleksi mobil mewah milik ayahnya.  Dalam video tersebut, si bocah sedang diwawancarai oleh seorang TikToker. Adapun video tersebut telah diunggah akun @lambe_turah. Setelah video itu heboh, terdapat salah seorang lewat akunnya menyebut bahwa anak tersebut diduga merupakan anak dari pegawai PT Wijaya Karya (WIKA) Persero Tbk.  Baca juga:  Profil dan Kisah Cinta Ning Astuti, Istri Gus Miftah yang Videonya Ditoyor Suami Viral Awalnya, anak laki-laki itu membeberkan koleksi mobil mewah milik ayahnya saat diwawancarai oleh seorang TikToker. ""Ada berapa mobil di rumah lo?"" tanya TikToker Kevin.  Anak itu langsung menjawab ada 5 dan menyebutkan seluruh merek mobilnya.  Ternyata, kelima mobil yang disebutkan tergolong mewah.  ""G Wagon dua, satu Alphard, satu Zenix, satu lagi Mercy,"" jawabnya.  Usai mendengar jawabannya, TikToker Kevin kaget lantaran bocah itu memiliki mobil mewah Mercedes Benz G Wagon.  Mobil tersebut diketahui di pasaran memiliki harga sekitar Rp6 miliar lebih. ""Kamu punya G Wagon, yang apa?"" tanya Kevin.  ""G 63,"" jawabnya singkat.  Sang TikToker tak percaya dengan pengakuan si anak lelaki ini.","Tayang: Selasa, 8 Oktober 2024 09:53 WIB",Mobil,https://www.tribunnews.com/otomotif/2024/10/08/viral-bocil-ngaku-punya-banyak-mobil-super-mahal-diduga-anak-bos-bumn
"Ekspor Mobil Korea ke Asia, Uni Eropa dan Afrika Drop di Januari-Agustus, Makin Bergantung Pasar AS","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






   TRIBUNNEWS.COM - Ekspor mobil produksi pabrikan otomotif Korea Selatan untuk tujuan pasar ekpor Asia, Uni Eropa dan Afrika kompak drop selama Januari-Agustus 2024 ini. Penurunan kinerja ekspor yang cukup signifikan terjadi untuk pasar Afrika yang turun 44,7 persen, sedangkan ekspor ke Asia, Uni Eropa, Amerika Latin, dan Timur Tengah masing-masing turun sebesar 23,5 persen, 26,1 persen, 11,6 persen, dan 9,2 persen. Industri otomotif Korea Selatan saat ini terdiri dari Hyundai Motor, Kia, GM Korea, KG Mobility, dan Renault Korea Motors.  Pengamat pasar menyatakan keprihatinannya atas semakin besarnya ketergantungan Korea Selatan pada pasar ekspor otomotif AS. Beberapa pihak khawatir bahwa pemerintahan Amerika berikutnya akan menerapkan langkah-langkah regulasi sebagai respons terhadap surplus perdagangan yang besar dengan Korea Selatan. “Jika surplus perdagangan dengan AS menjadi terlalu besar karena peningkatan ekspor mobil, bahkan sekutu seperti Korea Selatan pun bisa menghadapi tindakan seperti tarif,” kata Kim Pil-soo, profesor otomotif di Universitas Daelim, Korea, kepada Yonhap. Industri Otomotif Korea Makin Bergantung Pada Pasar Amerika Menurut data industri, lebih dari 60 persen ekspor otomotif Korea Selatan pada sebagian besar tahun 2024 telah dikirim ke Amerika Utara. Hal ini meningkatkan kekhawatiran mengenai perlunya strategi ekspor global yang lebih seimbang. Total volume ekspor gabungan lima perusahaan otomotif Korea Selatan – Hyundai Motor, Kia, GM Korea, KG Mobility, dan Renault Korea Motors – berjumlah 1.857.111 unit selama periode Januari-Agustus.  Dari jumlah tersebut, 61,4 persen atau 1.140.073 unit dikirim ke Amerika Utara, meningkat 15,9 persen dari 983.321 unit pada periode yang sama tahun lalu. Secara khusus, ekspor ke Amerika Serikat mencapai 970.066 unit, mewakili sekitar setengah dari seluruh ekspor otomotif Korea Selatan pada periode tersebut. Ekspor Amerika mengalami lonjakan sebesar 18,7 persen dalam setahun. Sumber: Yonhap","Tayang: Selasa, 8 Oktober 2024 02:34 WIB",News,https://www.tribunnews.com/otomotif/2024/10/08/ekspor-mobil-korea-ke-asia-uni-eropa-dan-afrika-drop-di-januari-agustus-makin-bergantung-pasar-as
"Wuling Airev Versi Kabin Panjang Muncul di China, Akankah Diniagakan di Indonesia?","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Baru-baru ini, sejumlah foto model anyar Wuling Hongguang Mini EV terungkap sedang menjalani uji jalan di China. Wuling Hongguang Mini EV di Indonesia dipasarkan sebagai mobil listrik kompak dengan nama Wuling Airev. Foto-foto yang beredar di China adalah Wuling Airev versi kabin yang dipanjangkan sehingga ruang penumpang di baris pertama dan kedua menjadi lebih lega. Mobil listrik yang tetap tampil imut ini kemungkinan akan diberi nama Hongguang Plus. Nama kode internal di Wuling untuk model ini adalah CE110M dan diperkirakan sepenuhnya akan menggunakan sistem penggerak listrik murni. Dari segi tampilan, desain muka mobil ini sangat mirip dengan Wuling Hongguang Mini EV Macaron yang saat ini beredar di China dengan bentuk berlapis serta lampu depan berbentuk persegi panjang dan sudut yang membulat. Terdapat juga aksen tonjolan di bagian tengah, yang mungkin merupakan lokasi port pengisian daya. Dilihat dari sisi samping, bodi Hongguang Plus berbentuk persegi dan menggunakan pintu belakang geser. Di bagian belakang, lampu belakangnya mengadopsi tata letak vertikal yang tidak meniru tampilan Macaron. Baca juga:  Bosan Tampilan Wuling Airev yang Biasa-biasa Saja? Ini Referensi Modifikasinya Dengan menggunakan ban berukuran kecil dan melihat desain lampu belakangnya yang demikian, mungkin foto-foto yang beredar ini bukan versi final. Saat ini, belum ada informasi lebih detil tentang powertrain yang terungkap di mobil ini. Dengan melihat respon masyarakat Indonesia yang cukup bagus terhadap Wuling Airev, jika saja mobil ini dipasarkan di Indonesia, akan punya peluang merebut pasar. Pada bulan September, Wuling menjual 145.000 kendaraan, naik 24,1 persen penjualan jika dibandingkan tahun lalu. Penjualan bulanan kendaraan energi baru Wuling melebihi 80.000 unit, meningkat dari tahun ke tahun sebesar 106 persen; dan penjualan kumulatif kendaraan energi baru dari Januari hingga September melebihi 400.000 unit. Baca juga:  Wuling Tawarkan Garansi Seumur Hidup Komponen Inti Mobil Listriknya Untuk Pengguna EV Baru Penjualan ini dikontribusi oleh Wuling Hongguang Mini EV terjual sebanyak 28.918 unit, naik 79,1 persen year-on-year, yang mencakup Hongguang Mini EV generasi ke-3, Macaron Edition, Classic Edition, Game Boy Edition, dan Cabrio Edition. Sumber: AutoHome/DongCheDi/Car News China  ","Tayang: Selasa, 8 Oktober 2024 01:17 WIB",News,https://www.tribunnews.com/otomotif/2024/10/08/wuling-airev-versi-kabin-panjang-muncul-di-china-akankah-diniagakan-di-indonesia
"BYD Fang Cheng Bao Bao 5 Versi Lidar Terkuak, Gosipnya Pakai Huawei ADS 3.0","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 TRIBUNNEWS.COM - Pada 6 Oktober lalu, seorang blogger Tiongkok membagikan foto spying SUV baru Fang Cheng Bao (FCB) Bao 5 dari BYD. Tampilan keseluruhan mobil ini tidak banyak berubah dibandingkan model yang saat ini beredar. Namun ada perbedaan paling mencolok yakni atap Lidar. Sedangkan di bagian bawah kaca spion seperti dipasangi perangkat keras penginderaan lainnya. FCB Bao 5 baru ini diduga dilengkapi dengan Huawei ADS 3.0 (Advanced Driving System) yang mirip dengan FCB Bao 8. Sebelumnya, pada 27 Agustus lalu, BYD mengumumkan bahwa merek FCB-nya akan diproduksi bekerja sama dengan merek teknologi mengemudi cerdas Qiankun milik Huawei. Model pertama yang mengadopsi teknologi ini adalah SUV FCB Bao 8. Kemudian di Chengdu Auto Show 2024, General Manager BYD FCB, Xiong Tianbo mengatakan, lini kendaraan  FCB lainnya juga akan dilengkapi dengan solusi berkendara cerdas Huawei di masa depan selain FCB Bao 8. BYD telah menyatakan akan mengadopsi strategi “dua cabang paralel” dalam keseluruhan perencanaan mengemudi cerdas: kerja sama terbuka dan penelitian independen. CEO BYD Wang Chuanfu berpandajngan, teknologi mengemudi cerdas pada merupakan hal yang paling penting saat ini seperti dikemukakan Yang Dongsheng, General Manager Umum BYD Intelligent Driving, dalam sebuah wawancara dengan media. Soal perencanaan produk masa depan, Xiong Tianbo mengungkapkan, FCB juga akan memiliki SUV perkotaan, sedan, dan produk lainnya selain SUV off-road hard-core. Seri FCB Bao 5 yang saat ini dipasarkan, dijual dengan kisaran harga 239.800 – 302.800 yuan atau 34.200 – 43.100 dolar AS. Baca juga:  Van Listrik BYD E-Vali Mendebut di IAA Jerman, Didukung ADAS dan Apple Car Play   Sebagai produk pertama merek FCB, Bao 5 diluncurkan pada November 2023. Pada September, Bao 5 terjual sebanyak 5.422 unit sehingga penjualan kumulatifnya mencapai 36.135 unit. Sumber: ITHome/AutoHome/Car News China","Tayang: Senin, 7 Oktober 2024 22:25 WIB",Produk Mobil,https://www.tribunnews.com/otomotif/2024/10/07/byd-fang-cheng-bao-bao-5-versi-lidar-terkuak-gosipnya-pakai-huawei-ads-30
"Cara Bikin Ban Mobil Awet, Empat Langkah Ini Bisa Diterapkan","Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 Laporan Wartawan Tribunnews.com, Lita Febriani  TRIBUNNEWS.COM, JAKARTA - Menjadi komponen penting penggerak mobil, ban sering kali diabaikan perawatannya. Saat lalai pada perawatan ban, risiko kecelakaan bisa semakin besar. Saat melakukan perawatan ban yang tepat dapat mengurangi risiko kecelakaan, memperpanjang umur ban, bahkan meningkatkan efisiensi bahan bakar. Head of Marketing PT Sumi Rubber Indonesia (Dunlop) Johan Tri, mengatakan hanya ban bagian mobil yang menempel di aspal, oleh karena itu kondisi ban menjadi hal yang vital. Baca juga:  Cek Kondisi Ban Mobil Usai Perjalanan Jauh atau Mudik ke Luar Kota, Lakukan Spooring dan Rotasi ""Perlu diperhatikan juga bahwa sebaiknya menggunakan ban dengan tipe dan pattern yang sama di satu poros roda. Dengan demikian, handling yang dihasilkan akan lebih baik dan stabil. Sehingga, keamanan dan kenyamanan kita berkendara akan lebih terjamin,"" jelas Johan dalam keterangan tertulis, Senin (7/10/2024). Untuk merawat ban mobil, pemilik kendaraan bisa melakukan beberapa hal, mulai dari memeriksa tekanan ban, melakukan rotasi ban, mengecek keausan ban, memeriksa kondisi fisik ban dan lainnya. Berikut ini beberapa hal yang dapat dilakukan untuk merawat ban mobil: 1. Pemeriksaan Tekanan Udara Pastikan tekanan udara ban selalu sesuai dengan rekomendasi pabrikan. Tekanan yang tidak tepat dapat menyebabkan keausan yang tidak merata dan berisiko pecah ban. 2. Rotasi Ban Lakukan rotasi ban secara berkala, minimal setiap 5.000 hingga 8.000 km, untuk memastikan keausan yang merata. 3. Pemeriksaan Keausan Periksa kedalaman alur ban dan pastikan tidak kurang dari batas minimum. Ban yang sudah aus berisiko tinggi mengalami kecelakaan ketika melewati permukaan jalan yang basah. 4. Pemeriksaan Kerusakan","Tayang: Senin, 7 Oktober 2024 16:45 WIB",News,https://www.tribunnews.com/otomotif/2024/10/07/cara-bikin-ban-mobil-awet-empat-langkah-ini-bisa-diterapkan
Kisah Drift King Jepang Bawa Mobil Legendarisnya ke Indonesia,"Halo,  Profile Kirim Images Logout Masuk ke akun Anda Belum punya akun? Daftar Akun Pedoman Media Siber Hubungi Kami Privacy Policy Redaksi Download TribunX untuk Android & iOS 






 Laporan Wartawan Tribunnews.com, Lita Febriani  TRIBUNNEWS.COM, TANGERANG - Para pecinta balap, terutama drifting pasti tidak asing dengan sosok Keiichi Tsuchiya si ""Drift King"" yang pandai meliuk di setiap tikungan. Kesuksesan Keiichi di dunia drift dimulai saat dirinya memenangkan balapan menggunakan Trueno pada tahun 1984, dengan catatan enam kemenangan berturut-turut. Setelah itu Keiichi menjadi pembalap profesional. Ia erat hubungannya dengan Trueno, karena memenangkan kejuaraan All-Japan Championship menggunakan Trueno. Baca juga:  Mobil Ikonik Toyota AE86 Milik Drift King Asal Jepang Akan Datang ke Indonesia Tak bisa dipungkiri bahwa Keiichi Tsuchiya memiliki kecintaan yang sangat besar terhadap AE86. Awalnya, Keiichi membeli Mame-Go atau mobil yang ia gunakan saat ini dengan harga 280.000 yen atau sekitar Rp 29 jutaan untuk kurs saat ini, lebih dari 20 tahun lalu. Setelah membelinya, pria asal Jepang ini kemudian memodifikasi mesinnya secara maksimal. Sampai dua mesin 4A-GE dan dua 5A-GE menjadi korbannya. Keiichi lalu berbicara ke TRD dan meminta mesin yang lebih baik dan kencang, saat itu kompetitornya adalah Civic Type R, RX-7 FC. Baca juga:  Lahan Parkir Sirkuit Sentul Jadi Sirkuit Drifting, Ajang Pemanasan Indonesian Drift Prix 2023 Booming-nya mobil sport pada era 80-90-an, membuat Keiichi sangat frustasi melawan mereka, sehingga pilihannya adalah mengoptimalkan mesin. Lalu pilihan jatuh kepada mesin 7A-G. Hasilnya, mesin tetap awet meskipun digunakan selama 5 tahun tanpa overhaul. Awalnya Mame-Go tidak menggunakan AC dan juga sistem audio. Tak ada masalah saat Keiichi masih muda, namun saat menginjak usia 50 tahun. Keiichi merasa perlu melakukan modifikasi sesuai dengan umur, hingga AC pun dipasang. Baca juga:  Ziko Harnadi Meriahkan Drift for Fun: Majorette 60th Year Anniversary Kursi full bucket pun tidak cocok untuk tubuh yang mulai menua, sehingga kursi dengan fitur reclining dirasa lebih cocok. Bersama dengan mobil ikoniknya, Toyota Sprinter Trueno AE86 ""Super Mame-Go"", Keiichi datang secara eksklusif di pameran Indonesia Modification Expo (IMX) 2024 yang berlangsung pada tanggal 4-6 Oktober 2024 di ICE BSD, Tangerang, Banten. ""Saya membawa mobil saya AE86 Super Mame-Go. Ini pertama kali mobil saya datang ke Indonesia, tolong perlakukan dengan lembut. Coba rasakan beragam hal di booth saya. Kami juga akan menjual beragam produk edisi terbatas,"" ucap pria yang akrab disapa Drift King tersebut, Minggu (6/10/2024). Desain dan sejarah Super Mame-Go telah menjadi ikon dalam dunia modifikasi, khususnya untuk penggemar mobil-mobil klasik seperti Toyota AE86. Kehadiran Keiichi Tsuchiya dan Super Mame-Go di IMX 2024 bukanlah sekadar acara pameran mobil biasa. Ini merupakan kombinasi yang ideal antara seorang ahli drifting dan kendaraan yang luar biasa. Sebagai informasi, Indonesia menjadi negara pertama tempat singgahnya Super Mame-Go sejak mobil tersebut dimiliki sang Drift King. Super Mame-Go, dengan modifikasi yang khas dan performa yang mengesankan, telah menjadi lambang dari semangat drifting.","Tayang: Minggu, 6 Oktober 2024 19:24 WIB",News,https://www.tribunnews.com/otomotif/2024/10/06/kisah-drift-king-jepang-bawa-mobil-legendarisnya-ke-indonesia
